seqnames,start,end,ID,Name,Description,z_score
Lcu.1GRN.Chr6,59226875,59229776,Lcu.1GRN.6g007910,Lcu.1GRN.6g007910,Trihelix transcription factor ASR3,6.189367183
Lcu.1GRN.Chr4,324754019,324758906,Lcu.1GRN.4g039400,Lcu.1GRN.4g039400,tRNA (adenine(58)-N(1))-methyltransferase,8.04279485
Lcu.1GRN.Chr6,332186480,332187989,Lcu.1GRN.6g040560,Lcu.1GRN.6g040560,tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6,5.326029949
Lcu.1GRN.Chr6,332355918,332359521,Lcu.1GRN.6g040610,Lcu.1GRN.6g040610,tRNA-specific adenosine deaminase TAD2,5.326029949
Lcu.1GRN.Chr4,498869755,498874283,Lcu.1GRN.4g073810,Lcu.1GRN.4g073810,tRNA-specific adenosine deaminase-like protein 3,6.130004398
Lcu.1GRN.Chr4,290017269,290019043,Lcu.1GRN.4g034370,Lcu.1GRN.4g034370,tRNA-splicing endonuclease subunit Sen54,11.44259945
Lcu.1GRN.Chr7,648864550,648866598,Lcu.1GRN.7g077950,Lcu.1GRN.7g077950,tropinone reductase-like 3,5.577933041
Lcu.1GRN.Chr4,324815857,324818801,Lcu.1GRN.4g039460,Lcu.1GRN.4g039460,Tryptophan--tRNA ligase,8.04279485
Lcu.1GRN.Chr4,37872528,37874271,Lcu.1GRN.4g007310,Lcu.1GRN.4g007310,TTF-type domain-containing protein,5.868093269
Lcu.1GRN.Chr2,319577279,319579593,Lcu.1GRN.2g042960,Lcu.1GRN.2g042960,Tubulin alpha chain,8.44594598
Lcu.1GRN.Chr4,33101798,33103630,Lcu.1GRN.4g006820,Lcu.1GRN.4g006820,Tubulin beta chain,6.325321126
Lcu.1GRN.Chr4,33020541,33023711,Lcu.1GRN.4g006810,Lcu.1GRN.4g006810,Tubulin beta chain,6.284262883
Lcu.1GRN.Chr6,343328435,343330986,Lcu.1GRN.6g043000,Lcu.1GRN.6g043000,Tubulin beta chain,5.837069294
Lcu.1GRN.Chr4,486500352,486500915,Lcu.1GRN.4g070620,Lcu.1GRN.4g070620,Tudor/PWWP/MBT domain-containing protein,7.107624845
Lcu.1GRN.Chr4,486500981,486501651,Lcu.1GRN.4g070630,Lcu.1GRN.4g070630,Tudor/PWWP/MBT domain-containing protein,7.107624845
Lcu.1GRN.Chr4,486509976,486510512,Lcu.1GRN.4g070650,Lcu.1GRN.4g070650,Tudor/PWWP/MBT domain-containing protein,7.107624845
Lcu.1GRN.Chr7,631099914,631100180,Lcu.1GRN.7g069600,Lcu.1GRN.7g069600,Tunicamycin induced 1,6.381848133
Lcu.1GRN.Chr4,106547990,106550831,Lcu.1GRN.4g015010,Lcu.1GRN.4g015010,Two-component response regulator,20.84927474
Lcu.1GRN.Chr4,106592500,106592933,Lcu.1GRN.4g015020,Lcu.1GRN.4g015020,Two-component response regulator,20.84927474
Lcu.1GRN.Chr7,649250086,649251273,Lcu.1GRN.7g078280,Lcu.1GRN.7g078280,Two-pore potassium channel 1,5.841878134
Lcu.1GRN.Chr4,170681647,170681991,Lcu.1GRN.4g021920,Lcu.1GRN.4g021920,Ty3/gypsy retrotransposon protein,6.03383999
Lcu.1GRN.Chr4,114521662,114522158,Lcu.1GRN.4g016160,Lcu.1GRN.4g016160,Ty3/gypsy retrotransposon protein,5.743431573
Lcu.1GRN.Chr4,290677095,290678092,Lcu.1GRN.4g034510,Lcu.1GRN.4g034510,type IV inositol polyphosphate 5-phosphatase 3-like,6.583643643
Lcu.1GRN.Chr2,415756012,415756991,Lcu.1GRN.2g056360,Lcu.1GRN.2g056360,Tyrosine decarboxylase,11.03321795
Lcu.1GRN.Chr2,136209541,136211241,Lcu.1GRN.2g026170,Lcu.1GRN.2g026170,Tyrosine kinase family protein,4.833977499
Lcu.1GRN.Chr7,648850645,648852450,Lcu.1GRN.7g077930,Lcu.1GRN.7g077930,Tyrosine-protein phosphatase domain-containing protein,5.577933041
Lcu.1GRN.Chr4,324446360,324447278,Lcu.1GRN.4g039240,Lcu.1GRN.4g039240,U11/U12 small nuclear ribonucleoprotein 25 kDa-like protein,5.009819467
Lcu.1GRN.Chr4,290598861,290602335,Lcu.1GRN.4g034470,Lcu.1GRN.4g034470,U11/U12 small nuclear ribonucleoprotein 59 kDa protein,8.05571522
Lcu.1GRN.Chr6,332487977,332489014,Lcu.1GRN.6g040650,Lcu.1GRN.6g040650,U5 small nuclear ribonucleoprotein 40 kDa protein,5.326029949
Lcu.1GRN.Chr2,1844463,1850070,Lcu.1GRN.2g001050,Lcu.1GRN.2g001050,U6 small nuclear RNA (adenine-(43)-N(6))-methyltransferase,5.301144802
Lcu.1GRN.Chr2,888791,892189,Lcu.1GRN.2g000460,Lcu.1GRN.2g000460,U6 snRNA phosphodiesterase,4.930762925
Lcu.1GRN.Chr6,373647460,373648412,Lcu.1GRN.6g047530,Lcu.1GRN.6g047530,Ubiquinone biosynthesis protein COQ4 homolog;  mitochondrial,9.646916359
Lcu.1GRN.Chr6,342259422,342268299,Lcu.1GRN.6g042770,Lcu.1GRN.6g042770,Ubiquitin carboxyl-terminal hydrolase,8.299012522
Lcu.1GRN.Chr6,338832616,338835954,Lcu.1GRN.6g041840,Lcu.1GRN.6g041840,ubiquitin-conjugating enzyme E2 22,4.426306613
Lcu.1GRN.Chr4,486610568,486612696,Lcu.1GRN.4g070670,Lcu.1GRN.4g070670,ubiquitin-conjugating enzyme E2 4-like,7.107624845
Lcu.1GRN.Chr4,486643824,486644684,Lcu.1GRN.4g070700,Lcu.1GRN.4g070700,ubiquitin-conjugating enzyme E2 5-like,7.107624845
Lcu.1GRN.Chr4,486642919,486643542,Lcu.1GRN.4g070690,Lcu.1GRN.4g070690,Ubiquitin-conjugating enzyme family protein,7.107624845
Lcu.1GRN.Chr2,1696108,1701784,Lcu.1GRN.2g000980,Lcu.1GRN.2g000980,Ubiquitinyl hydrolase 1,5.301144802
Lcu.1GRN.Chr7,649433570,649434533,Lcu.1GRN.7g078410,Lcu.1GRN.7g078410,U-box domain-containing protein 35-like,5.841878134
Lcu.1GRN.Chr6,339710198,339711724,Lcu.1GRN.6g042110,Lcu.1GRN.6g042110,UBP1-associated protein 2A-like,7.797029867
Lcu.1GRN.Chr4,290342007,290343735,Lcu.1GRN.4g034420,Lcu.1GRN.4g034420,UDP-glucose 4-epimerase,9.59829777
Lcu.1GRN.Chr4,289622738,289625280,Lcu.1GRN.4g034300,Lcu.1GRN.4g034300,UDP-glucose 4-epimerase,8.277974953
Lcu.1GRN.Chr2,322270857,322271909,Lcu.1GRN.2g043180,Lcu.1GRN.2g043180,UDP-glucose 4-epimerase,5.503949486
Lcu.1GRN.Chr2,322274921,322275184,Lcu.1GRN.2g043190,Lcu.1GRN.2g043190,UDP-glucose 4-epimerase,5.503949486
Lcu.1GRN.Chr2,322275215,322275484,Lcu.1GRN.2g043200,Lcu.1GRN.2g043200,UDP-glucose 4-epimerase,5.503949486
Lcu.1GRN.Chr2,322283895,322284946,Lcu.1GRN.2g043230,Lcu.1GRN.2g043230,UDP-glucose 4-epimerase,5.503949486
Lcu.1GRN.Chr2,322400814,322401865,Lcu.1GRN.2g043240,Lcu.1GRN.2g043240,UDP-glucose 4-epimerase,5.381229556
Lcu.1GRN.Chr2,322498332,322499384,Lcu.1GRN.2g043250,Lcu.1GRN.2g043250,UDP-glucose 4-epimerase,5.381229556
Lcu.1GRN.Chr2,1406474,1426534,Lcu.1GRN.2g000830,Lcu.1GRN.2g000830,UDP-glucose:glycoprotein glucosyltransferase,5.301144802
Lcu.1GRN.Chr3,252225174,252230423,Lcu.1GRN.3g030470,Lcu.1GRN.3g030470,UDP-glucose:glycoprotein glucosyltransferase,5.087289674
Lcu.1GRN.Chr6,24253845,24255975,Lcu.1GRN.6g003940,Lcu.1GRN.6g003940,UDP-glycosyltransferase,5.371485503
Lcu.1GRN.Chr6,24326140,24327804,Lcu.1GRN.6g003950,Lcu.1GRN.6g003950,UDP-glycosyltransferase 83A1-like,5.371485503
Lcu.1GRN.Chr6,23884406,23886770,Lcu.1GRN.6g003900,Lcu.1GRN.6g003900,UDP-glycosyltransferase protein,5.371485503
Lcu.1GRN.Chr2,54929930,54930388,Lcu.1GRN.2g015840,Lcu.1GRN.2g015840,ULP_PROTEASE domain-containing protein,12.70278715
Lcu.1GRN.Chr4,327183422,327184081,Lcu.1GRN.4g039950,Lcu.1GRN.4g039950,ULP_PROTEASE domain-containing protein,8.614435118
Lcu.1GRN.Chr2,135507975,135509127,Lcu.1GRN.2g025980,Lcu.1GRN.2g025980,ULP_PROTEASE domain-containing protein,7.847914807
Lcu.1GRN.Chr2,319033049,319039258,Lcu.1GRN.2g042920,Lcu.1GRN.2g042920,ULP_PROTEASE domain-containing protein,6.732870228
Lcu.1GRN.Chr3,384706140,384706909,Lcu.1GRN.3g054720,Lcu.1GRN.3g054720,ULP_PROTEASE domain-containing protein,5.272320891
Lcu.1GRN.Chr2,140144250,140147707,Lcu.1GRN.2g026620,Lcu.1GRN.2g026620,ULP_PROTEASE domain-containing protein,5.109059641
Lcu.1GRN.Chr4,486150950,486151651,Lcu.1GRN.4g070510,Lcu.1GRN.4g070510,ULP_PROTEASE domain-containing protein,5.021599123
Lcu.1GRN.Chr4,148708246,148709770,Lcu.1GRN.4g019210,Lcu.1GRN.4g019210,Ulp1 protease family;  carboxy-terminal domain protein,6.53799307
Lcu.1GRN.Chr3,384704595,384705707,Lcu.1GRN.3g054710,Lcu.1GRN.3g054710,Ulp1 protease family;  carboxy-terminal domain protein,5.272320891
Lcu.1GRN.Chr3,349040110,349041820,Lcu.1GRN.3g048150,Lcu.1GRN.3g048150,UPF0160 protein MYG1;  mitochondrial,4.594173006
Lcu.1GRN.Chr4,38891135,38894996,Lcu.1GRN.4g007460,Lcu.1GRN.4g007460,Uracil phosphoribosyltransferase,5.50240305
Lcu.1GRN.Chr4,327937799,327947214,Lcu.1GRN.4g040110,Lcu.1GRN.4g040110,Urb2 domain-containing protein,6.690551233
Lcu.1GRN.Chr2,135325539,135326148,Lcu.1GRN.2g025960,Lcu.1GRN.2g025960,UV-B-induced protein At3g17800;  chloroplastic,7.847914807
Lcu.1GRN.Chr7,4380842,4382685,Lcu.1GRN.7g002310,Lcu.1GRN.7g002310,UV-B-induced protein At3g17800;  chloroplastic,6.272664414
Lcu.1GRN.Chr4,150517391,150517867,Lcu.1GRN.4g019420,Lcu.1GRN.4g019420,UV-B-induced protein At3g17800;  chloroplastic,5.20877884
Lcu.1GRN.Chr6,45703561,45764527,Lcu.1GRN.6g006490,Lcu.1GRN.6g006490,Vacuolar protein sorting-associated protein;  putative,5.346054845
Lcu.1GRN.Chr7,4271154,4279788,Lcu.1GRN.7g002280,Lcu.1GRN.7g002280,vacuolar sorting protein 3,6.272664414
Lcu.1GRN.Chr2,328073778,328075030,Lcu.1GRN.2g043700,Lcu.1GRN.2g043700,VAN3-binding protein,4.383696612
Lcu.1GRN.Chr2,328107596,328108848,Lcu.1GRN.2g043710,Lcu.1GRN.2g043710,VAN3-binding protein,4.383696612
Lcu.1GRN.Chr2,328117434,328118686,Lcu.1GRN.2g043720,Lcu.1GRN.2g043720,VAN3-binding protein,4.383696612
Lcu.1GRN.Chr6,339258469,339261172,Lcu.1GRN.6g042010,Lcu.1GRN.6g042010,VARLMGL domain-containing protein,7.797029867
Lcu.1GRN.Chr7,648803846,648805864,Lcu.1GRN.7g077890,Lcu.1GRN.7g077890,Vesicle transport protein USE1,5.577933041
Lcu.1GRN.Chr7,648832609,648836860,Lcu.1GRN.7g077910,Lcu.1GRN.7g077910,Vesicle transport protein USE1,5.577933041
Lcu.1GRN.Chr7,648748594,648752845,Lcu.1GRN.7g077870,Lcu.1GRN.7g077870,Vesicle transport protein USE1,4.485642834
Lcu.1GRN.Chr7,648792790,648797458,Lcu.1GRN.7g077880,Lcu.1GRN.7g077880,Vesicle transport protein USE1,4.485642834
Lcu.1GRN.Chr7,648695944,648700075,Lcu.1GRN.7g077840,Lcu.1GRN.7g077840,Vesicle transport protein USE1,4.413906282
Lcu.1GRN.Chr7,648706874,648711146,Lcu.1GRN.7g077850,Lcu.1GRN.7g077850,Vesicle transport protein USE1,4.413906282
Lcu.1GRN.Chr7,648737536,648741808,Lcu.1GRN.7g077860,Lcu.1GRN.7g077860,Vesicle transport protein USE1,4.413906282
Lcu.1GRN.Chr7,648822972,648825841,Lcu.1GRN.7g077900,Lcu.1GRN.7g077900,Vesicle transport protein;  Use1,5.577933041
Lcu.1GRN.Chr2,135669659,135671797,Lcu.1GRN.2g026060,Lcu.1GRN.2g026060,Vesicle-fusing ATPase,7.847914807
Lcu.1GRN.Chr6,340953137,340953862,Lcu.1GRN.6g042550,Lcu.1GRN.6g042550,VQ domain-containing protein,6.645337919
Lcu.1GRN.Chr6,342170222,342172219,Lcu.1GRN.6g042750,Lcu.1GRN.6g042750,WAT1-related protein,8.299012522
Lcu.1GRN.Chr7,631571517,631573941,Lcu.1GRN.7g069880,Lcu.1GRN.7g069880,WAT1-related protein,5.99964987
Lcu.1GRN.Chr4,288278963,288280455,Lcu.1GRN.4g033990,Lcu.1GRN.4g033990,WAT1-related protein,5.715243137
Lcu.1GRN.Chr7,631271886,631278911,Lcu.1GRN.7g069710,Lcu.1GRN.7g069710,WD repeat-containing protein 43,6.381848133
Lcu.1GRN.Chr4,488679521,488690482,Lcu.1GRN.4g071100,Lcu.1GRN.4g071100,WD_REPEATS_REGION domain-containing protein,7.14254818
Lcu.1GRN.Chr2,415393456,415402026,Lcu.1GRN.2g056250,Lcu.1GRN.2g056250,WD_REPEATS_REGION domain-containing protein,5.429720314
Lcu.1GRN.Chr7,649419095,649421067,Lcu.1GRN.7g078390,Lcu.1GRN.7g078390,WEB family,5.841878134
Lcu.1GRN.Chr2,882346,883437,Lcu.1GRN.2g000440,Lcu.1GRN.2g000440,WHy domain-containing protein,4.930762925
Lcu.1GRN.Chr4,488608616,488609817,Lcu.1GRN.4g071040,Lcu.1GRN.4g071040,WRKY domain-containing protein,7.14254818
Lcu.1GRN.Chr6,339780124,339784833,Lcu.1GRN.6g042150,Lcu.1GRN.6g042150,WRKY transcription factor,6.33569167
Lcu.1GRN.Chr6,398237077,398238860,Lcu.1GRN.6g052550,Lcu.1GRN.6g052550,Xyloglucan endotransglucosylase/hydrolase,8.617707281
Lcu.1GRN.Chr4,498781354,498782950,Lcu.1GRN.4g073780,Lcu.1GRN.4g073780,Xyloglucan endotransglucosylase/hydrolase,6.130004398
Lcu.1GRN.Chr4,160715429,160716771,Lcu.1GRN.4g020690,Lcu.1GRN.4g020690,Xyloglucan endotransglucosylase/hydrolase,5.737301956
Lcu.1GRN.Chr4,32846673,32848626,Lcu.1GRN.4g006780,Lcu.1GRN.4g006780,Yos1-like protein,6.284262883
Lcu.1GRN.Chr6,274615658,274616054,Lcu.1GRN.6g031790,Lcu.1GRN.6g031790,zf-GRF domain-containing protein,4.738840699
Lcu.1GRN.Chr4,499283124,499283750,Lcu.1GRN.4g073970,Lcu.1GRN.4g073970,zinc finger BED domain-containing protein RICESLEEPER 2-like,6.685403491
Lcu.1GRN.Chr4,106192666,106207262,Lcu.1GRN.4g014970,Lcu.1GRN.4g014970,Zinc finger family protein,19.3950854
Lcu.1GRN.Chr5,30259493,30260742,Lcu.1GRN.5g012300,Lcu.1GRN.5g012300,Zinc finger MYM-type protein 1-like,5.592569352
Lcu.1GRN.Chr4,105711865,105713693,Lcu.1GRN.4g014940,Lcu.1GRN.4g014940,Zinc finger protein ZAT9-like,6.453303853
Lcu.1GRN.Chr2,980879,985532,Lcu.1GRN.2g000540,Lcu.1GRN.2g000540,zinc finger transcription factor YY1-like,4.930762925
Lcu.1GRN.Chr3,252085695,252086645,Lcu.1GRN.3g030440,Lcu.1GRN.3g030440,Zinc finger;  RING/FYVE/PHD-type,6.975998139
